Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),O/D/SPT,Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs_Active),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs,Total_Wins_by_Team,Total_#_of_players,Alum_%,Avg_Player_Age_by_Team,Avg_Player_Yrs_by_Team,TEAM_O_Passing (Cmp),TEAM_O_Passing (Att),TEAM_O_Passing (Yds),TEAM_O_Passing (TD),TEAM_O_Passing (Int),TEAM_O_Passing (Sk),TEAM_O_Passing (Yds.1),TEAM_O_Passing (Lng),TEAM_O_Passing (Rate),TEAM_O_Rushing (Att),TEAM_O_Rushing (Yds),TEAM_O_Rushing (TD),TEAM_O_Rushing (Lng),TEAM_O_Receiving (Rec),TEAM_O_Receiving (Yds),TEAM_O_Receiving (TD),TEAM_O_Receiving (Lng),TEAM_O_Fumbles (Fmb),TEAM_O_Fumbles (FL),TEAM_D_Interceptions (Int),TEAM_D_Interceptions (Yds),TEAM_D_Interceptions (TD),TEAM_D_Interceptions (Lng),TEAM_D_Sacks (Sk),TEAM_D_Tackles (Comb),TEAM_D_Tackles (Solo),TEAM_D_Tackles (Ast),TEAM_D_Fumbles (FR),TEAM_D_Fumbles (Yds),TEAM_D_Fumbles (TD),TEAM_D_Fumbles (FF),TEAM_SPT_Kick_Returns (Rt),TEAM_SPT_Kick_Returns (Yds),TEAM_SPT_Kick_Returns (Y/Rt),TEAM_SPT_Kick_Returns (TD),TEAM_SPT_Kick_Returns (Lng),TEAM_SPT_Punt_Returns (Ret),TEAM_SPT_Punt_Returns (Yds),TEAM_SPT_Punt_Returns (Y/R),TEAM_SPT_Punt_Returns (TD),TEAM_SPT_Punt_Returns (Lng),TEAM_SPT_Scoring (XPM),TEAM_SPT_Scoring (XPA),TEAM_SPT_Scoring (FGM),TEAM_SPT_Scoring (FGA),TEAM_SPT_Punting (Pnt),TEAM_SPT_Punting (Yds),TEAM_SPT_Punting (Y/P),TEAM_SPT_Punting (Lng),Rush_Att_Category,No
NYG,42,NYG42,Steve Smith,12,22,WR,Offense,USC,CA,5/6/1985,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Steve Smith,2,4,68,37,7,2,10,280,59,18,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3371
NYG,42,NYG42,Gibril Wilson,28,26,FS,Defense,Tennessee,TN,11/12/1981,3,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Gibril Wilson,1,5,55,38,4,2,7,106,50,6,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3372
NYG,42,NYG42,Robert Douglas,24,25,RB,Offense,Memphis,TN,7/25/1982,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Robert Douglas,1,2,14,14,0,2,7,106,50,6,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3373
NYG,42,NYG42,Jay Alford,93,24,LS,Defense,Penn St.,PA,5/28/1983,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Jay Alford,2,3,66,40,4,2,4,140,55,4,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3374
NYG,42,NYG42,Kareem McKenzie,67,28,RT,Offense,Penn St.,PA,5/24/1979,6,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Kareem McKenzie,2,3,66,40,4,2,4,140,55,4,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3375
NYG,42,NYG42,Aaron Ross,31,25,LCB,Defense,Texas,TX,9/15/1982,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Aaron Ross,1,2,36,28,0,3,10,278,58,13,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3376
NYG,42,NYG42,Michael Strahan,92,36,LDE,Defense,Texas Southern,TX,11/21/1971,14,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Michael Strahan,1,1,10,11,0,3,10,278,58,13,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3377
NYG,42,NYG42,Adrian Awasom,95,24,DE,Defense,North Texas,TX,10/25/1983,2,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Adrian Awasom,1,1,7,7,0,3,10,278,58,13,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3378
NYG,42,NYG42,Anthony Mix,19,24,WR,Offense,Auburn,AL,1/20/1983,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Anthony Mix,2,3,31,26,0,4,6,104,51,3,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3379
NYG,42,NYG42,Reggie Torbor,53,26,LLB,Defense,Auburn,AL,1/25/1981,3,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Reggie Torbor,2,3,31,26,0,4,6,104,51,3,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3380
NYG,42,NYG42,Lawrence Tynes,9,29,K,Special Teams,Troy,AL,5/3/1978,3,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,NYG42Lawrence Tynes,2,2,9,7,0,4,6,104,51,3,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3381
NYG,42,NYG42,Osi Umenyiora,72,26,RDE,Defense,Troy,AL,11/16/1981,4,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Osi Umenyiora,2,2,9,7,0,4,6,104,51,3,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3382
NYG,42,NYG42,Danny Ware,26,22,RB,Offense,Georgia,GA,2/18/1985,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Danny Ware,2,4,59,38,9,5,7,103,49,9,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3383
NYG,42,NYG42,Patrick Pass,36,30,FB,Offense,Georgia,GA,12/31/1977,7,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Patrick Pass,2,4,59,38,9,5,7,103,49,9,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3384
NYG,42,NYG42,Gerris Wilkinson,59,24,LB,Defense,Georgia Tech,GA,4/5/1983,1,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Gerris Wilkinson,3,3,22,18,0,5,7,103,49,9,4,60,5,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3385
NYG,42,NYG42,James Butler,37,25,SS,Defense,Georgia Tech,GA,9/7/1982,2,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42James Butler,3,3,22,18,0,5,7,103,49,9,4,60,5,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3386
NYG,42,NYG42,Michael Matthews,88,24,TE,Offense,Georgia Tech,GA,10/9/1983,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Michael Matthews,3,3,22,18,0,5,7,103,49,9,4,60,5,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3387
NYG,42,NYG42,Derrick Ward,34,27,RB,Offense,Ottawa (KS),KS,8/30/1980,3,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Derrick Ward,1,1,1,2,0,1,1,50,37,7,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3388
NYG,42,NYG42,David Diehl,66,27,LT,Offense,Illinois,IL,9/15/1980,4,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42David Diehl,1,2,36,26,0,4,6,69,36,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3389
NYG,42,NYG42,Barry Cofield,96,23,LDT,Defense,Northwestern,IL,3/19/1984,1,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Barry Cofield,1,1,8,8,0,4,6,69,36,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3390
NYG,42,NYG42,Brandon Jacobs,27,25,RB,Offense,Southern Illinois,IL,7/6/1982,2,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,14,42,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Brandon Jacobs,1,1,2,3,0,4,6,69,36,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3391
NYG,42,NYG42,Rich Seubert,69,28,LG,Offense,Western Illinois,IL,3/30/1979,6,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Rich Seubert,1,2,13,14,0,4,6,69,36,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3392
NYG,42,NYG42,Zak DeOssie,51,23,LB,Defense,Brown,RI,5/25/1984,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Zak DeOssie,1,1,8,9,0,1,1,14,13,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3393
NYG,42,NYG42,Grey Ruegamer,65,31,G,Offense,Arizona St.,AZ,6/11/1976,7,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Grey Ruegamer,1,1,33,27,0,3,4,57,39,1,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3394
NYG,42,NYG42,Antonio Pierce,58,29,MLB,Defense,Arizona,AZ,10/26/1978,6,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Antonio Pierce,2,3,19,16,1,3,4,57,39,1,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3395
NYG,42,NYG42,Michael Johnson,43,23,FS,Defense,Arizona,AZ,5/9/1984,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Michael Johnson,2,3,19,16,1,3,4,57,39,1,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3396
NYG,42,NYG42,Chase Blackburn,57,24,LB,Defense,Akron,OH,6/10/1983,2,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Chase Blackburn,2,2,5,4,0,2,5,120,50,5,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3397
NYG,42,NYG42,Domenik Hixon,87,23,WR,Offense,Akron,OH,10/8/1984,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,19.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Domenik Hixon,2,2,5,4,0,2,5,120,50,5,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3398
NYG,42,NYG42,Chris Snee,76,25,RG,Offense,Boston Col.,MA,1/18/1982,3,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Chris Snee,2,3,33,24,0,2,3,48,31,0,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3399
NYG,42,NYG42,Mathias Kiwanuka,97,24,LLB,Defense,Boston Col.,MA,3/8/1983,1,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Mathias Kiwanuka,2,3,33,24,0,2,3,48,31,0,4,60,3.33,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3400
NYG,42,NYG42,Adam Koets,61,23,T,Offense,Oregon St.,OR,1/7/1984,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Adam Koets,1,1,11,12,0,3,3,64,33,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3401
NYG,42,NYG42,Reuben Droughns,22,29,RB,Offense,Oregon,OR,8/21/1978,6,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Reuben Droughns,1,1,46,28,0,3,3,64,33,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3402
NYG,42,NYG42,Kevin Boss,89,23,TE,Offense,Western Oregon,OR,1/11/1984,0,XLII,New York Giants,17,Eli Manning,University of Phoenix Stadium,Glendale,Arizona,2/3/2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NYG42Kevin Boss,1,1,1,2,0,3,3,64,33,0,4,60,1.67,26.37,3.35,19,34,255,2,1,3,8,45,87.3,26,91,0,25,19,255,2,152,2,0,0,0,0,0,5,72,53,19,3,0,0,1,2,39,19.5,0,25,3,25,8.3,0,16,2,2,1,1,4,156,39,55,Avg Rush Att,3403
