,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (-Yds),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng),Unique_Key,Univ_Alum_per_Team,Univ_Alum_per_SB,Univ_Total_Rings,Univ_Total_Wins,Univ_Total_MVPs,State_Alum_per_Team,State_Alum_per_SB,State_Total_Rings,State_Total_Wins,State_Total_MVPs,Total_Wins_by_Team,Total_#_of_players,Alum_%,Avg_Player_Age_by_Team,Avg_Player_Yrs_by_Team,TEAM_O_Passing (Cmp),TEAM_O_Passing (Att),TEAM_O_Passing (Yds),TEAM_O_Passing (TD),TEAM_O_Passing (Int),TEAM_O_Passing (Sk),TEAM_O_Passing (-Yds),TEAM_O_Passing (Lng),TEAM_O_Passing (Rate),TEAM_O_Rushing (Att),TEAM_O_Rushing (Yds),TEAM_O_Rushing (TD),TEAM_O_Rushing (Lng),TEAM_O_Receiving (Rec),TEAM_O_Receiving (Yds),TEAM_O_Receiving (TD),TEAM_O_Receiving (Lng),TEAM_O_Fumbles (Fmb),TEAM_O_Fumbles (FL),TEAM_D_Interceptions (Int),TEAM_D_Interceptions (Yds),TEAM_D_Interceptions (TD),TEAM_D_Interceptions (Lng),TEAM_D_Sacks (Sk),TEAM_D_Tackles (Comb),TEAM_D_Tackles (Solo),TEAM_D_Tackles (Ast),TEAM_D_Fumbles (FR),TEAM_D_Fumbles (Yds),TEAM_D_Fumbles (TD),TEAM_D_Fumbles (FF),TEAM_SPT_Kick_Returns (Rt),TEAM_SPT_Kick_Returns (Yds),TEAM_SPT_Kick_Returns (Y/Rt),TEAM_SPT_Kick_Returns (TD),TEAM_SPT_Kick_Returns (Lng),TEAM_SPT_Punt_Returns (Ret),TEAM_SPT_Punt_Returns (Yds),TEAM_SPT_Punt_Returns (Y/R),TEAM_SPT_Punt_Returns (TD),TEAM_SPT_Punt_Returns (Lng),TEAM_SPT_Scoring (XPM),TEAM_SPT_Scoring (XPA),TEAM_SPT_Scoring (FGM),TEAM_SPT_Scoring (FGA),TEAM_SPT_Punting (Pnt),TEAM_SPT_Punting (Yds),TEAM_SPT_Punting (Y/P),TEAM_SPT_Punting (Lng)
3452,GNB,31,GNB31,Santana Dotson,71,27,RDT,Baylor,TX,12/19/1969,4,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Santana Dotson,1,1,19,16,0,4,7,278,58,13,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3453,GNB,31,GNB31,Earl Dotson,72,26,RT,Texas A&M-Kingsville,TX,12/17/1970,3,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Earl Dotson,1,1,7,7,0,4,7,278,58,13,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3454,GNB,31,GNB31,Chris Jacke,13,30,K,Texas-El Paso,TX,3/12/1966,7,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,0,0,0,0,GNB31Chris Jacke,1,1,7,8,0,4,7,278,58,13,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3455,GNB,31,GNB31,Brian Satterfield,38,27,RB,North Alabama,AL,12/22/1969,0,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Brian Satterfield,1,1,2,3,0,1,1,104,51,3,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3456,GNB,31,GNB31,Dorsey Levens,25,26,RB,Georgia Tech,GA,5/21/1970,2,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,14,61,0,12,3,23,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Dorsey Levens,2,3,22,18,0,2,4,103,49,9,4,61,3.28,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3457,GNB,31,GNB31,Gary Brown,68,25,LT,Georgia Tech,GA,6/25/1971,2,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Gary Brown,2,3,22,18,0,2,4,103,49,9,4,61,3.28,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3458,GNB,31,GNB31,Gilbert Brown,93,25,LDT,Kansas,KS,2/22/1971,3,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Gilbert Brown,1,1,25,23,6,1,1,50,37,7,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3459,GNB,31,GNB31,Mike Prior,39,33,DB,Illinois St.,IL,11/14/1963,11,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Mike Prior,1,1,2,3,0,2,2,69,36,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3460,GNB,31,GNB31,Frank Winters,52,32,C,Western Illinois,IL,1/23/1964,9,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Frank Winters,1,1,13,14,0,2,2,69,36,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3461,GNB,31,GNB31,Calvin Jones,27,26,RB,Nebraska,NE,11/27/1970,2,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Calvin Jones,2,2,43,29,0,3,3,49,32,0,4,61,3.28,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3462,GNB,31,GNB31,Tyrone Williams,37,23,DB,Nebraska,NE,5/31/1973,0,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Tyrone Williams,2,2,43,29,0,3,3,49,32,0,4,61,3.28,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3463,GNB,31,GNB31,Don Beebe,82,32,WR,Chadron St.,NE,12/18/1964,7,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Don Beebe,1,1,1,2,0,3,3,49,32,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3464,GNB,31,GNB31,Craig Newsome,21,25,LCB,Arizona St.,AZ,8/10/1971,1,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Craig Newsome,1,1,33,27,0,1,2,57,39,1,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3465,GNB,31,GNB31,Chris Hayes,40,24,DB,Washington St.,WA,5/7/1972,0,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Chris Hayes,1,4,17,14,1,1,5,62,36,3,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3466,GNB,31,GNB31,Mark Chmura,89,27,TE,Boston Col.,MA,2/22/1969,3,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Mark Chmura,1,2,33,24,0,2,3,48,31,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3467,GNB,31,GNB31,Sean Jones,96,34,RDE,Northeastern,MA,12/19/1962,12,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Sean Jones,1,1,2,3,0,2,3,48,31,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3468,GNB,31,GNB31,Jeff Thomason,83,27,TE,Oregon,OR,12/30/1969,4,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Jeff Thomason,1,1,46,28,0,1,1,64,33,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3469,GNB,31,GNB31,Eugene Robinson,41,33,FS,Colgate,NY,5/28/1963,11,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Eugene Robinson,1,1,5,6,0,1,2,52,34,3,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3470,GNB,31,GNB31,Robert Brooks,87,26,WR,South Carolina,SC,6/23/1970,4,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Robert Brooks,1,1,23,21,0,3,4,80,39,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3471,GNB,31,GNB31,Wayne Simmons,59,27,LLB,Clemson,SC,12/15/1969,3,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Wayne Simmons,1,2,42,31,0,3,4,80,39,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3472,GNB,31,GNB31,Travis Jervey,32,24,RB,The Citadel,SC,5/5/1972,1,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Travis Jervey,1,1,1,2,0,3,4,80,39,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3473,GNB,31,GNB31,Brett Favre,4,27,QB,Southern Miss,MS,10/10/1969,5,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,14,27,246,2,0,5,38,81,107.9,4,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Brett Favre,1,1,13,14,0,1,1,83,45,6,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3474,GNB,31,GNB31,Bob Kuberski,94,25,DT,Navy,MD,4/5/1971,1,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Bob Kuberski,1,2,7,8,5,1,4,50,30,8,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3475,GNB,31,GNB31,Jeff Dellenbach,67,33,LS,Wisconsin,WI,2/14/1963,11,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Jeff Dellenbach,1,2,30,26,0,1,2,34,29,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3476,GNB,31,GNB31,Adam Timmerman,63,25,RG,South Dakota St.,SD,8/14/1971,1,XXXI,Green Bay Packers,35,Desmond Howard,Louisiana Superdome,New Orleans,Louisiana,1/26/1997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB31Adam Timmerman,1,2,9,10,0,1,2,15,13,0,4,61,1.64,27.07,3.87,14,27,246,2,0,5,38,81,107.9,36,115,1,36,14,246,2,179,0,0,4,24,0,24,5,0,0,0,0,0,0,0,4,154,38.5,1,99,6,90,15,0,34,3,3,2,3,7,299,42.7,58
3477,GNB,45,GNB45,Brady Poppinga,51,31,LB,BYU,UT,9/21/1979,5,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Brady Poppinga,1,3,40,31,3,2,6,77,43,3,4,65,1.54,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3478,GNB,45,GNB45,Jarrett Bush,24,26,DB,Utah St.,UT,5/21/1984,4,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Jarrett Bush,1,1,9,9,0,2,6,77,43,3,4,65,1.54,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3479,GNB,45,GNB45,C.J. Wilson,98,23,DE,East Carolina,NC,3/30/1987,0,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45C.J. Wilson,1,1,18,14,0,1,3,123,50,0,4,65,1.54,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3480,GNB,45,GNB45,Charles Woodson,21,34,LCB,Michigan,MI,10/7/1976,12,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Charles Woodson,1,3,62,43,11,6,11,128,53,11,4,65,1.54,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3481,GNB,45,GNB45,T.J. Lang,70,23,T,Eastern Michigan,MI,9/20/1987,1,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45T.J. Lang,1,2,13,11,0,6,11,128,53,11,4,65,1.54,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3482,GNB,45,GNB45,Cullen Jenkins,77,29,RDE,Central Michigan,MI,1/20/1981,6,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Cullen Jenkins,3,4,7,5,0,6,11,128,53,11,4,65,4.62,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3483,GNB,45,GNB45,Frank Zombo,58,23,ROLB,Central Michigan,MI,3/5/1987,0,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Frank Zombo,3,4,7,5,0,6,11,128,53,11,4,65,4.62,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3484,GNB,45,GNB45,Josh Gordy,40,23,DB,Central Michigan,MI,2/9/1987,0,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Josh Gordy,3,4,7,5,0,6,11,128,53,11,4,65,4.62,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
3485,GNB,45,GNB45,Greg Jennings,85,27,WR,Western Michigan,MI,9/21/1983,4,XLV,Green Bay Packers,31,Aaron Rodgers,Cowboys Stadium,Arlington,Texas,2/6/2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,64,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GNB45Greg Jennings,1,1,5,5,0,6,11,128,53,11,4,65,1.54,26.29,3.22,24,39,304,3,0,3,16,38,111.5,13,50,0,13,24,304,3,136,0,0,2,38,1,38,1,63,51,12,2,7,0,1,3,63,41,0,47,1,0,0,0,0,4,4,1,1,6,243,40.5,51
