,Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (College/Univ 2),Player_Stats (College/Univ 3),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng)
4218,NYG,46,NYG46,Hakeem Nicks,88,23,WR,North Carolina,nan,nan,1/14/1988,2,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,109,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,NYG,46,NYG46,Henry Hynoski,45,23,RB,Pittsburgh,nan,nan,12/30/1988,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,NYG,46,NYG46,Jacquian Williams,57,23,LB,South Florida,nan,nan,7/20/1988,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,NYG,46,NYG46,Jake Ballard,85,24,TE,Ohio St.,nan,nan,12/2/1987,1,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,NYG,46,NYG46,Jason Pierre-Paul,90,22,RDE,College of the Canyons (CA),South Florida,nan,1/1/1989,1,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,NYG,46,NYG46,Jerrel Jernigan,12,22,WR,Troy,nan,nan,6/14/1989,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,71,23.7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,NYG,46,NYG46,Jim Cordle,63,24,T,Ohio St.,nan,nan,8/22/1987,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,NYG,46,NYG46,Jimmy Kennedy,73,32,DT,Penn St.,nan,nan,11/15/1979,8,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,NYG,46,NYG46,Justin Trattou,69,23,DE,Florida,nan,nan,8/28/1988,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,NYG,46,NYG46,Justin Tryon,30,27,DB,Arizona St.,nan,nan,5/29/1984,3,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,NYG,46,NYG46,Justin Tuck,91,28,LDE,Notre Dame,nan,nan,3/29/1983,6,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,NYG,46,NYG46,Kareem McKenzie,67,32,RT,Penn St.,nan,nan,5/24/1979,10,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,NYG,46,NYG46,Kenny Phillips,21,25,SS,Miami (FL),nan,nan,11/24/1986,3,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,NYG,46,NYG46,Kevin Boothe,77,28,C,Cornell,nan,nan,7/5/1983,5,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,NYG,46,NYG46,Lawrence Tynes,9,33,K,Troy,nan,nan,5/3/1978,7,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0
4233,NYG,46,NYG46,Linval Joseph,97,23,LDT,East Carolina,nan,nan,10/10/1988,1,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,NYG,46,NYG46,Mario Manningham,82,25,WR,Michigan,nan,nan,5/25/1986,3,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,NYG,46,NYG46,Mark Herzlich,58,24,LB,Boston Col.,nan,nan,9/1/1987,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,NYG,46,NYG46,Mathias Kiwanuka,94,28,LLB,Boston Col.,nan,nan,3/8/1983,5,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,NYG,46,NYG46,Michael Boley,59,29,MLB,Southern Miss,nan,nan,8/24/1982,6,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,NYG,46,NYG46,Michael Clayton,83,29,WR,LSU,nan,nan,10/13/1982,7,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,NYG,46,NYG46,Michael Coe,37,28,DB,Alabama St.,nan,nan,12/17/1983,4,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,NYG,46,NYG46,Mitch Petrus,62,24,G,Arkansas,nan,nan,5/11/1987,1,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,NYG,46,NYG46,Osi Umenyiora,72,30,RDE,Troy,nan,nan,11/16/1981,8,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,NYG,46,NYG46,Prince Amukamara,20,22,DB,Nebraska,nan,nan,6/6/1989,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,NYG,46,NYG46,Ramses Barden,13,25,WR,Cal Poly-San Luis Obispo,nan,nan,1/1/1986,2,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,NYG,46,NYG46,Rocky Bernard,95,32,DT,Texas A&M,nan,nan,4/19/1979,9,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,NYG,46,NYG46,Spencer Paysinger,55,23,LB,Oregon,nan,nan,6/28/1988,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,NYG,46,NYG46,Stacy Andrews,78,30,T,Mississippi,nan,nan,6/2/1981,7,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,NYG,46,NYG46,Steve Weatherford,5,29,P,Illinois,nan,nan,12/17/1982,5,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,163,40.8,51
4248,NYG,46,NYG46,Tony Ugoh,70,28,T,Arkansas,nan,nan,11/17/1983,4,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,NYG,46,NYG46,Travis Beckum,47,24,TE,Wisconsin,nan,nan,1/24/1987,2,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,NYG,46,NYG46,Tyler Sash,39,23,DB,Iowa,nan,nan,5/27/1988,Rook,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,NYG,46,NYG46,Victor Cruz,80,25,WR,Massachusetts,nan,nan,11/11/1986,1,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,NYG,46,NYG46,Will Beatty,65,26,LT,Connecticut,nan,nan,3/2/1985,2,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,NYG,46,NYG46,Will Blackmon,36,27,DB,Boston Col.,nan,nan,10/27/1984,5,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,4,1,10,10,0,10,0,0,0,0,0,0,0,0
4254,NYG,46,NYG46,Zak DeOssie,51,27,LS,Brown,nan,nan,5/25/1984,4,XLVI,New York Giants,21,Eli Manning,Lucas Oil Stadium,Indianapolis,Indiana,2/5/2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,NYJ,3,NYJ3,Al Atkinson,62,25,MLB,Villanova,nan,nan,7/28/1943,3,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,NYJ,3,NYJ3,Babe Parilli,15,38,QB,Kentucky,nan,nan,5/7/1930,16,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,1,0,0,0,0,0,0,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,NYJ,3,NYJ3,Bake Turner,29,28,FL,Texas Tech,nan,nan,7/22/1940,6,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,NYJ,3,NYJ3,Bill Baird,46,29,FS,San Francisco St.,nan,nan,3/1/1939,5,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4259,NYJ,3,NYJ3,Bill Mathis,31,30,RB,Clemson,nan,nan,12/10/1938,8,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,3,2,0,1,3,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,NYJ,3,NYJ3,Bill Rademacher,23,26,WR,Northern Michigan,nan,nan,5/13/1942,4,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,NYJ,3,NYJ3,Billy Joe,35,28,RB,Villanova,nan,nan,10/14/1940,5,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,NYJ,3,NYJ3,Bob Talamini,61,29,LG,Kentucky,nan,nan,1/8/1939,8,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,NYJ,3,NYJ3,Carl McAdams,50,24,DT,Oklahoma,nan,nan,4/26/1944,1,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,NYJ,3,NYJ3,Cornell Gordon,48,27,FS,North Carolina A&T,nan,nan,1/6/1941,3,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,NYJ,3,NYJ3,Curley Johnson,33,33,P,Houston,nan,nan,7/2/1935,8,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,155,38.8,39
4266,NYJ,3,NYJ3,Dave Herman,67,27,RG,Michigan St.,nan,nan,9/3/1941,4,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,NYJ,3,NYJ3,Don Maynard,13,33,FL,Texas-El Paso,nan,nan,1/25/1935,10,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,NYJ,3,NYJ3,Earl Christy,45,25,DB,MD-Eastern Shore,nan,nan,3/19/1943,2,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,NYJ,3,NYJ3,Emerson Boozer,32,25,RB,MD-Eastern Shore,nan,nan,7/4/1943,2,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,10,19,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,NYJ,3,NYJ3,George Sauer,83,25,LE,Texas,nan,nan,11/10/1943,3,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,133,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,NYJ,3,NYJ3,Gerry Philbin,81,27,LDE,Buffalo,nan,nan,7/31/1941,4,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,NYJ,3,NYJ3,Jeff Richardson,74,24,T,Michigan St.,nan,nan,9/1/1944,1,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,NYJ,3,NYJ3,Jim Hudson,22,25,SS,Texas,nan,nan,3/31/1943,3,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,NYJ,3,NYJ3,Jim Richards,26,22,DB,Virginia Tech,nan,nan,10/28/1946,Rook,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,NYJ,3,NYJ3,Jim Turner,11,27,K,Utah St.,nan,nan,3/28/1941,4,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,0,0,0,0
4276,NYJ,3,NYJ3,Joe Namath,12,25,QB,Alabama,nan,nan,5/31/1943,3,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,17,28,206,0,0,2,11,39,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,NYJ,3,NYJ3,John Dockery,43,24,DB,Harvard,nan,nan,9/6/1944,Rook,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,NYJ,3,NYJ3,John Elliott,80,24,RDT,Texas,nan,nan,10/26/1944,1,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,NYJ,3,NYJ3,John Neidert,63,22,LB,Louisville,nan,nan,6/18/1946,Rook,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,NYJ,3,NYJ3,John Schmitt,52,26,C,Hofstra,nan,nan,11/12/1942,4,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,NYJ,3,NYJ3,Johnny Sample,24,32,LCB,MD-Eastern Shore,nan,nan,6/15/1936,10,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,NYJ,3,NYJ3,Karl Henke,70,23,DE,Tulsa,nan,nan,3/8/1945,Rook,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,NYJ,3,NYJ3,Larry Grantham,60,30,RLB,Mississippi,nan,nan,9/16/1938,8,III,New York Jets,16,Joe Namath+,Orange Bowl,Miami,Florida,1/12/1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
