Player_Stats (Tm),Player_Stats (SB),Player_Stats (Key),Player_Stats (Player),Player_Stats (No.),Player_Stats (Age),Player_Stats (Pos),Player_Stats (College/Univ),Player_Stats (Univ_State),Player_Stats (BirthDate),Player_Stats (Yrs),Player_Stats (Super_bowl),Player_Stats (Team),Player_Stats (Pts),Player_Stats (MVP),Player_Stats (Stadium),Player_Stats (City),Player_Stats (State),Player_Stats (Date),Player_Stats (W/L),O_Passing (Cmp),O_Passing (Att),O_Passing (Yds),O_Passing (TD),O_Passing (Int),O_Passing (Sk),O_Passing (Yds.1),O_Passing (Lng),O_Passing (Rate),O_Rushing (Att),O_Rushing (Yds),O_Rushing (TD),O_Rushing (Lng),O_Receiving (Rec),O_Receiving (Yds),O_Receiving (TD),O_Receiving (Lng),O_Fumbles (Fmb),O_Fumbles (FL),D_Interceptions (Int),D_Interceptions (Yds),D_Interceptions (TD),D_Interceptions (Lng),D_Sacks (Sk),D_Tackles (Comb),D_Tackles (Solo),D_Tackles (Ast),D_Fumbles (FR),D_Fumbles (Yds),D_Fumbles (TD),D_Fumbles (FF),SPT_Kick_Returns (Rt),SPT_Kick_Returns (Yds),SPT_Kick_Returns (Y/Rt),SPT_Kick_Returns (TD),SPT_Kick_Returns (Lng),SPT_Punt_Returns (Ret),SPT_Punt_Returns (Yds),SPT_Punt_Returns (Y/R),SPT_Punt_Returns (TD),SPT_Punt_Returns (Lng),SPT_Scoring (XPM),SPT_Scoring (XPA),SPT_Scoring (FGM),SPT_Scoring (FGA),SPT_Punting (Pnt),SPT_Punting (Yds),SPT_Punting (Y/P),SPT_Punting (Lng)
MIA,7,MIA7,Jim Kiick,21,26,RB,Wyoming,WY,8/9/1946,4,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,12,38,1,8,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Jim Langer,62,24,C,South Dakota St.,SD,5/16/1948,2,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Jim Mandich,88,24,TE,Michigan,MI,7/30/1948,2,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Larry Ball,51,23,LB,Louisville,KY,9/27/1949,0,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Larry Csonka,39,26,FB,Syracuse,NY,12/25/1946,4,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,15,112,0,49,1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Larry Little,66,27,RG,Bethune-Cookman,FL,11/2/1945,5,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Larry Seiple,20,27,P,Kentucky,KY,2/14/1945,5,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,301,43,50
MIA,7,MIA7,Lloyd Mumphord,26,26,DB,Texas Southern,TX,12/20/1946,3,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Manny Fernandez,75,26,LDT,Utah,UT,7/3/1946,4,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Marlin Briscoe,86,27,WR,Nebraska-Omaha,NE,9/10/1945,4,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Marv Fleming,80,30,TE,Utah,UT,1/2/1942,9,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Maulty Moore,65,26,DT,Bethune-Cookman,FL,8/12/1946,0,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Mercury Morris,22,25,RB,West Texas A&M,TX,1/5/1947,3,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,10,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,16.5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Mike Howell,43,29,DB,Grambling St.,LA,7/5/1943,7,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Mike Kolen,57,24,RLB,Auburn,AL,1/31/1948,2,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Nick Buoniconti,85,32,MLB,Notre Dame,IN,12/15/1940,10,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,32,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Norm Evans,73,30,RT,TCU,TX,9/28/1942,7,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Otto Stowe,82,23,WR,Iowa St.,IA,2/25/1949,1,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Paul Warfield,42,30,WR,Ohio St.,OH,11/28/1942,8,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Tim Foley,25,24,LCB,Purdue,IN,1/22/1948,2,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Vern Den Herder,83,24,LDE,Central College (IA),IA,11/28/1948,1,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,7,MIA7,Wayne Moore,79,27,T,Lamar,TX,8/17/1945,2,VII,Miami Dolphins,14,Jake Scott,Memorial Coliseum,Los Angeles,California,1/14/1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bill Stanfill,84,26,RDE,Georgia,GA,1/13/1947,4,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bo Rather,82,23,WR,Michigan,MI,10/7/1950,0,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bob Griese,12,28,QB,Purdue,IN,2/3/1945,6,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,6,7,73,0,0,1,10,27,110.1,2,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bob Heinz,72,26,RDT,Pacific,CA,7/25/1947,4,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bob Kuechenberg,67,26,LG,Notre Dame,IN,10/14/1947,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bob Matheson,53,29,LB,Duke,NC,11/25/1944,6,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Bruce Bannon,58,22,LB,Penn St.,PA,3/11/1951,0,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Charlie Babb,49,23,DB,Memphis,TN,2/4/1950,1,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Charlie Leigh,23,28,RB,nan,nan,10/29/1945,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Curtis Johnson,45,25,RCB,Toledo,OH,6/22/1948,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Dick Anderson,40,27,SS,Colorado,CO,2/10/1946,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Don Nottingham,36,24,RB,Kent St.,OH,6/28/1949,2,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Doug Crusan,77,27,T,Indiana,IN,7/26/1946,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Doug Swift,59,25,LLB,Amherst,MA,10/24/1948,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Earl Morrall,15,39,QB,Michigan St.,MI,5/17/1934,17,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Ed Newman,64,22,G,Duke,NC,6/4/1951,0,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Garo Yepremian,1,29,K,nan,nan,6/2/1944,7,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0
MIA,8,MIA8,Henry Stuckey,48,23,DB,Missouri,MO,8/24/1950,1,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Howard Twilley,81,30,WR,Tulsa,OK,12/25/1943,7,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Hubert Ginn,32,26,RB,Florida A&M,FL,1/4/1947,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Irv Goode,55,33,G,Kentucky,KY,10/12/1940,11,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Jake Scott,13,28,FS,Georgia,GA,7/20/1945,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,0,2,47,23.5,0,31,3,20,6.7,0,12,0,0,0,0,0,0,0,0
MIA,8,MIA8,Jesse Powell,56,26,LB,West Texas A&M,TX,4/14/1947,4,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Jim Kiick,21,27,RB,Wyoming,WY,8/9/1946,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,7,10,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Jim Langer,62,25,C,South Dakota St.,SD,5/16/1948,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Jim Mandich,88,25,TE,Michigan,MI,7/30/1948,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Larry Ball,51,24,LB,Louisville,KY,9/27/1949,1,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Larry Csonka,39,27,FB,Syracuse,NY,12/25/1946,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,33,145,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Larry Little,66,28,RG,Bethune-Cookman,FL,11/2/1945,6,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Larry Seiple,20,28,P,Kentucky,KY,2/14/1945,6,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,119,39.7,57
MIA,8,MIA8,Larry Woods,70,25,DT,Tennessee St.,TN,5/11/1948,2,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Lloyd Mumphord,26,27,DB,Texas Southern,TX,12/20/1946,4,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Manny Fernandez,75,27,LDT,Utah,UT,7/3/1946,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Marlin Briscoe,86,28,WR,Nebraska-Omaha,NE,9/10/1945,5,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Marv Fleming,80,31,TE,Utah,UT,1/2/1942,10,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Maulty Moore,65,27,DT,Bethune-Cookman,FL,8/12/1946,1,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Mercury Morris,22,26,RB,West Texas A&M,TX,1/5/1947,4,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,11,34,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Mike Kolen,57,25,RLB,Auburn,AL,1/31/1948,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Nick Buoniconti,85,33,MLB,Notre Dame,IN,12/15/1940,11,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Norm Evans,73,31,RT,TCU,TX,9/28/1942,8,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Paul Warfield,42,31,WR,Ohio St.,OH,11/28/1942,9,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Ron Sellers,34,26,WR,Florida St.,FL,2/5/1947,4,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Thomas Smith,29,24,RB,Miami (FL),FL,10/4/1949,0,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Tim Foley,25,25,LCB,Purdue,IN,1/22/1948,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Vern Den Herder,83,25,LDE,Central College (IA),IA,11/28/1948,2,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Wayne Moore,79,28,LT,Lamar,TX,8/17/1945,3,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIA,8,MIA8,Willie Young,76,26,T,Alcorn St.,MS,11/12/1947,2,VIII,Miami Dolphins,24,Larry Csonka,Rice Stadium,Houston,Texas,1/13/1974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
